id,logFC.x,logCPM.x,PValue.x,FDR.x,RNA-MCF7.x,RNC-MCF7.x,logFC.y,logCPM.y,PValue.y,FDR.y,RNA-MDAMB231.x,RNC-MDAMB231.x,logFC.x.x,logCPM.x.x,PValue.x.x,FDR.x.x,RNA-MCF7.y,RNA-MDAMB231.y,logFC.y.y,logCPM.y.y,PValue.y.y,FDR.y.y,RNC-MCF7.y,RNC-MDAMB231.y,strand,circ_type,gene_id,gene_name,gene_type
chr9:109106508|109108570,-0.11873870097686504,10.12689823974395,1,1,22,2,NA,NA,NA,NA,NA,NA,-1.357967455612446,9.799440066532203,0.11549940131604301,0.22816025583704527,22,3,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000106771.13,TMEM245,protein_coding
chr1:151315573|151316509,-0.11748524982294162,9.32300555007881,1,1,11,1,NA,NA,NA,NA,NA,NA,-5.920861515325832,8.85014194327972,0.07036718886527049,0.18433836669103848,11,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000143393.17,PI4KB,protein_coding
chr14:21503173|21503881,0.11611373525425421,10.466215561196936,1,1,28,3,NA,NA,NA,NA,NA,NA,-7.254253875657554,9.865382885770313,7.681710181266624e-5,0.0017283847907849904,28,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000165819.12,METTL3,protein_coding
chr3:197865423|197875775,0.09043557759298124,9.976487270644908,1,1,19,2,-6.271417626430037,11.178957447697995,0.12506562171808408,0.7640563612524968,17,0,1.3285745580615358,10.488706649739386,0.01140321915789944,0.07226137388422595,19,17,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000186001.14,LRCH3,protein_coding
chr3:15411245|15415942,-0.07507704319307601,10.605951065082998,1,1,32,3,NA,NA,NA,NA,NA,NA,-7.445717234122951,10.021086824896367,6.661379592884885e-5,0.0015869757265402227,32,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000206562.12,METTL6,protein_coding
chr8:141253989|141254629,-0.07507704319307601,10.605951065082998,1,1,32,3,-4.243410468396395,9.84882486397912,1,1,4,0,-1.4874556157048597,10.236265646316843,0.06161492227294564,0.17538197068038355,32,4,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000022567.10,SLC45A4,protein_coding
chr6:151880655|151944508,0.06588870184853456,10.50267421020869,1,1,29,3,NA,NA,NA,NA,NA,NA,-7.304554053816026,9.906108214616209,4.0363244767443015e-5,0.001061500917585352,29,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000091831.24,ESR1,protein_coding
chr2:239990074|240007370,-0.052327547576308135,10.078726635271757,1,1,21,2,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,-0.30689419218322206,9.950262652191107,0.8389163658204349,0.9153047633547311,21,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000130414.13,NDUFA10,protein_coding
chr3:197104903|197119530,-0.029601871953408625,10.572486412814946,1,1,31,3,-5.776678145503556,10.808827421527354,0.3750624921885511,0.8261776683894201,12,0,0.12749092033257906,10.587046849542535,0.8715366646671433,0.9483405405432376,31,12,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000075711.21,DLG1,protein_coding
chr8:47279862|47294030,0.017288829109843966,10.02864078232474,1,1,20,2,-5.370386111074125,10.523555709700503,0.6250374953130612,0.8962569212871706,9,0,0.34263562363101635,10.093060517928224,0.7013021338301997,0.7894034580356611,20,9,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000164808.17,SPIDR,protein_coding
chr20:43702490|43705358,0.017097660099813942,9.234599550303699,1,1,10,1,NA,NA,NA,NA,NA,NA,-1.759491604278253,8.876168973321214,0.2891609202765711,0.35747915968257415,10,1,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000101057.16,MYBL2,protein_coding
chr3:146121112|146124229,0.017097660099813942,9.234599550303699,1,1,10,1,0.04233173496229785,10.573149850524445,1,1,8,1,1.160875470077336,9.558643615344916,0.14363306351163363,0.2613270023459642,10,8,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000152952.12,PLOD2,protein_coding
chr4:15625252|15644708,0.017097660099813942,9.234599550303699,1,1,10,1,NA,NA,NA,NA,NA,NA,-5.785737347677219,8.75639385507627,0.12506562171808408,0.22816025583704527,10,0,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000118564.15,FBXL5,protein_coding
chr4:87046166|87047594,0.017097660099813942,9.234599550303699,1,1,10,1,-0.4063918758721677,10.856838967268798,0.9999999999999547,1,11,1,1.6171137510849953,9.792354781083834,0.02668136084512345,0.1311401837654733,10,11,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000172493.23,AFF1,protein_coding
chr5:36953618|36976402,0.017097660099813942,9.234599550303699,1,1,10,1,-5.653537652617738,10.720393926268374,0.3750624921885511,0.8261776683894201,11,0,1.6171137510849953,9.792354781083834,0.02668136084512345,0.1311401837654733,10,11,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000164190.19,NIPBL,protein_coding
chr8:131940499|131946633,0.017097660099813942,9.234599550303699,1,1,10,1,NA,NA,NA,NA,NA,NA,-5.785737347677219,8.75639385507627,0.12506562171808408,0.22816025583704527,10,0,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000132294.15,EFR3A,protein_coding
chr4:7868622|7872080,NA,NA,NA,NA,NA,NA,-8.2144161410571,12.7645729383802,1.0482614711421662e-4,0.005443472068002535,66,0,9.980691885259024,11.813772483100657,6.175555175877453e-26,3.1263748077879604e-23,0,66,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000196526.11,AFAP1,protein_coding
chr2:37316237|37317179,NA,NA,NA,NA,NA,NA,-6.702636430384576,11.517213836767915,0.021515144406641044,0.2843910906114189,23,0,8.46252674050193,10.170008323678276,1.9035405025400657e-9,1.376667684872726e-7,0,23,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000115825.11,PRKD3,protein_coding
chr2:36396614|36442735,NA,NA,NA,NA,NA,NA,-6.931908521492819,11.701518262609918,0.03863062509713602,0.3948487728388336,27,0,8.693246265724975,10.412190023330904,5.996228379606796e-11,6.07118123435188e-9,0,27,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000150938.10,CRIM1,protein_coding
chr5:139278327|139279129,NA,NA,NA,NA,NA,NA,-6.931908521492819,11.701518262609918,0.03863062509713602,0.3948487728388336,27,0,8.693246265724975,10.412190023330904,5.996228379606796e-11,6.07118123435188e-9,0,27,NA,NA,NA,NA,NA,NA,+,exon,"ENSG00000280987.4,ENSG00000281398.4,ENSG00000200959.1","MATR3,SNHG4,SNORA74A","protein_coding,lncRNA,snoRNA"
chr2:168063500|168129758,NA,NA,NA,NA,NA,NA,-6.429915036721001,11.301837246186922,0.07036718886527049,0.5621642451104577,19,0,8.187753047784932,9.889423898610552,6.050434343152583e-8,3.403369318023328e-6,0,19,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000198648.11,STK39,protein_coding
chr22:45689712|45718493,NA,NA,NA,NA,NA,NA,-6.352841843800686,11.24185509687737,0.07036718886527049,0.5621642451104577,18,0,8.110025389364331,9.811867333706036,2.4145029932584543e-7,1.2223421403370925e-5,0,18,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000130638.17,ATXN10,protein_coding
chr2:36441258|36442735,NA,NA,NA,NA,NA,NA,-6.352841843800686,11.24185509687737,0.07036718886527049,0.5621642451104577,18,0,4.00148899586908,9.961588056214993,6.050434343152583e-8,3.403369318023328e-6,3,18,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000150938.10,CRIM1,protein_coding
chr9:110972073|110973558,NA,NA,NA,NA,NA,NA,-6.352841843800686,11.24185509687737,0.07036718886527049,0.5621642451104577,18,0,8.110025389364331,9.811867333706036,2.4145029932584543e-7,1.2223421403370925e-5,0,18,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000198121.14,LPAR1,protein_coding
chr10:94441896|94474783,NA,NA,NA,NA,NA,NA,-6.18512157895516,11.11285518087326,0.12506562171808408,0.7640563612524968,16,0,7.940752955389823,9.646070732799531,9.63730292685496e-7,3.982762944261489e-5,0,16,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000108239.9,TBC1D12,protein_coding
chr3:111112030|111147484,NA,NA,NA,NA,NA,NA,-6.18512157895516,11.11285518087326,0.12506562171808408,0.7640563612524968,16,0,7.940752955389823,9.646070732799531,9.63730292685496e-7,3.982762944261489e-5,0,16,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000177707.11,NECTIN3,protein_coding
chr11:8413495|8464822,NA,NA,NA,NA,NA,NA,-6.093333401071039,11.043214435798852,0.12506562171808408,0.7640563612524968,15,0,7.848034949843071,9.557173717955557,3.847422361784146e-6,1.4700057137005462e-4,0,15,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000130413.15,STK33,protein_coding
chr19:41230967|41231298,NA,NA,NA,NA,NA,NA,-5.995306220541475,10.969646908549526,0.21882030546932954,0.8261776683894201,14,0,7.748946459273326,9.463755958105093,7.687931806567384e-6,2.5521412964424513e-4,0,14,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000167601.12,AXL,protein_coding
chr2:8943187|8958642,NA,NA,NA,NA,NA,NA,-5.995306220541475,10.969646908549526,0.21882030546932954,0.8261776683894201,14,0,7.748946459273326,9.463755958105093,7.687931806567384e-6,2.5521412964424513e-4,0,14,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000143797.12,MBOAT2,protein_coding
chr11:65894014|65897006,NA,NA,NA,NA,NA,NA,-5.890129627803931,10.891697374383158,0.21882030546932954,0.8261776683894201,13,0,7.642547063540696,9.365346470453726,1.536281630948037e-5,4.574956327455551e-4,0,13,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000175592.9,FOSL1,protein_coding
chr1:52493611|52509712,NA,NA,NA,NA,NA,NA,-5.890129627803931,10.891697374383158,0.21882030546932954,0.8261776683894201,13,0,7.642547063540696,9.365346470453726,1.536281630948037e-5,4.574956327455551e-4,0,13,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000134744.14,TUT4,protein_coding
chr4:1900626|1930770,NA,NA,NA,NA,NA,NA,-5.890129627803931,10.891697374383158,0.21882030546932954,0.8261776683894201,13,0,7.642547063540696,9.365346470453726,1.536281630948037e-5,4.574956327455551e-4,0,13,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000109685.19,NSD2,protein_coding
chr5:58988493|58993465,NA,NA,NA,NA,NA,NA,-5.890129627803931,10.891697374383158,0.21882030546932954,0.8261776683894201,13,0,7.642547063540696,9.365346470453726,1.536281630948037e-5,4.574956327455551e-4,0,13,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000113448.19,PDE4D,protein_coding
chr10:115120185|115171292,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000107518.18,ATRNL1,protein_coding
chr10:67988663|68014186,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,"ENSG00000236375.3,ENSG00000148634.16,ENSG00000266467.2","POU5F1P5,HERC4,RN7SL220P","processed_pseudogene,protein_coding,misc_RNA"
chr11:14457784|14498985,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,"ENSG00000129083.13,ENSG00000256206.2","COPB1,RP11-140L24.4","protein_coding,protein_coding"
chr17:31155983|31169997,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000196712.18,NF1,protein_coding
chr17:42838731|42839380,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000131467.11,PSME3,protein_coding
chr17:82763965|82772507,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000141556.22,TBCD,protein_coding
chr1:180003174|180006567,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000135837.16,CEP350,protein_coding
chr1:51827796|51834170,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000078618.22,NRDC,protein_coding
chr3:52737586|52741499,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,2.64710123032523,8.94775083587109,0.011740242966869303,0.07226137388422595,3,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000114904.13,NEK4,protein_coding
chr4:186663299|186709845,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000083857.14,FAT1,protein_coding
chr6:13639563|13644729,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000010017.13,RANBP9,protein_coding
chr6:47533602|47554766,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000198087.7,CD2AP,protein_coding
chr7:137912991|137916012,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000182158.15,CREB3L2,protein_coding
chr7:158644289|158646563,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000146918.20,NCAPG2,protein_coding
chrX:24172715|24179770,NA,NA,NA,NA,NA,NA,-5.01774636134617,10.292529348646047,0.2500374981251168,0.8261776683894201,7,0,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000005889.16,ZFX,protein_coding
chr11:120406118|120409450,NA,NA,NA,NA,NA,NA,-5.776678145503556,10.808827421527354,0.3750624921885511,0.8261776683894201,12,0,7.527671389344728,9.26139191589269,6.135620009462345e-5,0.0015339050023655861,0,12,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000196914.9,ARHGEF12,protein_coding
chr12:122340753|122341697,NA,NA,NA,NA,NA,NA,-5.776678145503556,10.808827421527354,0.3750624921885511,0.8261776683894201,12,0,7.527671389344728,9.26139191589269,6.135620009462345e-5,0.0015339050023655861,0,12,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000130779.22,CLIP1,protein_coding
chr2:8908621|8958642,NA,NA,NA,NA,NA,NA,-5.776678145503556,10.808827421527354,0.3750624921885511,0.8261776683894201,12,0,7.527671389344728,9.26139191589269,6.135620009462345e-5,0.0015339050023655861,0,12,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000143797.12,MBOAT2,protein_coding
chr18:8076455|8088851,NA,NA,NA,NA,NA,NA,-5.653537652617738,10.720393926268374,0.3750624921885511,0.8261776683894201,11,0,7.4028510987622145,9.151235283929573,1.2262662159914277e-4,0.002458603056814496,0,11,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000173482.17,PTPRM,protein_coding
chr22:41808875|41810291,NA,NA,NA,NA,NA,NA,-5.653537652617738,10.720393926268374,0.3750624921885511,0.8261776683894201,11,0,7.4028510987622145,9.151235283929573,1.2262662159914277e-4,0.002458603056814496,0,11,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000100147.14,CCDC134,protein_coding
chr7:137901354|137916012,NA,NA,NA,NA,NA,NA,-5.653537652617738,10.720393926268374,0.3750624921885511,0.8261776683894201,11,0,7.4028510987622145,9.151235283929573,1.2262662159914277e-4,0.002458603056814496,0,11,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000182158.15,CREB3L2,protein_coding
chr10:115120185|115129535,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,3.1576634295791077,9.282250283637609,9.804125226623053e-4,0.012808615215426892,3,10,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000107518.18,ATRNL1,protein_coding
chr10:115120185|115165645,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000107518.18,ATRNL1,protein_coding
chr11:86556553|86559823,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000151376.18,ME3,protein_coding
chr18:47865059|47896809,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,3.1576634295791077,9.282250283637609,9.804125226623053e-4,0.012808615215426892,3,10,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000175387.16,SMAD2,protein_coding
chr1:88740988|88786213,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000065243.20,PKN2,protein_coding
chr2:109585126|109593119,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000186522.15,SEPTIN10,protein_coding
chr2:36378357|36396787,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000150938.10,CRIM1,protein_coding
chr3:196806579|196807914,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000180370.10,PAK2,protein_coding
chr5:134199086|134206131,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,-,exon,"ENSG00000273345.5,ENSG00000113575.10,ENSG00000272772.1","CTD-2410N18.4,PPP2CA,CTD-2410N18.5","lncRNA,protein_coding,protein_coding"
chr5:73840480|73840760,NA,NA,NA,NA,NA,NA,-5.518897377689947,10.625620088173344,0.3750624921885511,0.8261776683894201,10,0,7.266199823074359,9.034087150023542,2.45094035560146e-4,0.0040681591967975045,0,10,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000214944.10,ARHGEF28,protein_coding
chr3:37281958|37302332,NA,NA,NA,NA,NA,NA,1.9846160593833757,10.264372736846202,0.3750624921885511,0.8261776683894201,4,2,2.3934653991616837,8.412040628457035,0.12506562171808408,0.22816025583704527,2,4,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000144674.16,GOLGA4,protein_coding
chr11:108315823|108335961,NA,NA,NA,NA,NA,NA,1.6780028509289024,10.395476596135444,0.3750624921885511,0.8261776683894201,5,2,2.7107452544370965,8.570053522250614,0.07036718886527049,0.18433836669103848,2,5,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000149311.20,ATM,protein_coding
chr1:94201720|94231643,NA,NA,NA,NA,NA,NA,1.6780028509289024,10.395476596135444,0.3750624921885511,0.8261776683894201,5,2,6.2755414736935045,8.299905636646782,0.015641409530675467,0.08335224815688899,0,5,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000137962.13,ARHGAP29,protein_coding
chr10:31461037|31502509,NA,NA,NA,NA,NA,NA,1.2102801664336007,10.624104398807988,0.45320701484743936,0.8261776683894201,7,2,6.755637623820481,8.6298641365274,0.0019575223878599388,0.019242635123380467,0,7,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000148516.23,ZEB1,protein_coding
chr10:17603560|17604047,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000165996.14,HACD1,protein_coding
chr10:31373018|31387798,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000148516.23,ZEB1,protein_coding
chr10:94030683|94032252,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000138193.16,PLCE1,protein_coding
chr11:46816198|46821268,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,2.970672492830613,8.715552266871478,0.03910469277083359,0.14718773765973608,2,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000175216.15,CKAP5,protein_coding
chr13:59833107|59839448,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,2.970672492830613,8.715552266871478,0.03910469277083359,0.14718773765973608,2,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000139734.19,DIAPH3,protein_coding
chr13:95034605|95062859,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000125257.16,ABCC4,protein_coding
chr15:49235851|49239367,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000156958.15,GALK2,protein_coding
chr17:66175044|66183307,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000154240.17,CEP112,protein_coding
chr18:23252960|23253936,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000134508.13,CABLES1,protein_coding
chr20:35801491|35871829,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000025293.17,PHF20,protein_coding
chr21:41237513|41257326,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000182240.16,BACE2,protein_coding
chr22:45700282|45740538,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000130638.17,ATXN10,protein_coding
chr2:168161787|168167407,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000198648.11,STK39,protein_coding
chr3:197830770|197839397,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,2.4269323185917697,8.821653342867306,0.021515144406641044,0.10810959658423848,3,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000186001.14,LRCH3,protein_coding
chr3:56666260|56673725,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000163946.14,TASOR,protein_coding
chr4:73085249|73092300,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,3.8536339755699927,8.599773447753503,0.00782344105430495,0.05370328181344924,1,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000132466.19,ANKRD17,protein_coding
chr5:132927121|132934941,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000072364.13,AFF4,protein_coding
chr5:137942875|137949184,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000031003.10,FAM13B,protein_coding
chr5:38523419|38530666,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,2.970672492830613,8.715552266871478,0.03910469277083359,0.14718773765973608,2,6,NA,NA,NA,NA,NA,NA,-,exon,ENSG00000113594.10,LIFR,protein_coding
chr5:74715510|74716673,NA,NA,NA,NA,NA,NA,-4.802757086823079,10.160163768634256,0.5000249987501304,0.8261776683894201,6,0,6.535468712087021,8.472426756638376,0.00782344105430495,0.05370328181344924,0,6,NA,NA,NA,NA,NA,NA,+,exon,ENSG00000049860.14,HEXB,protein_coding
